id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V2565,Argentina,21,Otro,Huaca Pucllana,Lima,2025-03-18,14,3674.88,
V2566,Colombia,78,F,Cañón del Colca,Arequipa,2025-06-04,8,2821.93,NA
V2567,México,61,Otro,Islas Flotantes Uros,Puno,2025-07-09,13,3802.92,Auto
V2568,Brasil,78,Otro,Malecón Tarapacá,Iquitos,2025-06-01,7,651.49,NA
V2569,Argentina,31,M,Cañón del Colca,Arequipa,2025-02-12,,,NA
V2570,Chile,44,Otro,Malecón Tarapacá,Iquitos,2025-05-18,7,4143.8,Avión
V2571,Perú,34,M,Barranco,Lima,2025-01-13,2,1769.08,Mototaxi
V2572,Argentina,28,Otro,Reserva Nacional Pacaya Samiria,Iquitos,2025-04-05,2,892.76,
V2573,NA,47,F,Machu Picchu,Cusco,2025-01-22,3,1285.5,Tren
V2574,Brasil,48,M,Lago Titicaca,Puno,2025-08-05,13,1022.51,Avión
V2575,Estados Unidos,15,M,Taquile,Puno,2025-03-01,11,1154.28,
V2576,Brasil,60,Otro,Malecón Tarapacá,Iquitos,2025-07-30,2,3187.38,NA
V2577,NA,47,M,Parque de la Reserva,Lima,2025-07-14,,,Tren
V2578,Perú,32,M,Cañón del Colca,Arequipa,2025-08-24,5,1151.71,Bus
V2579,NA,48,Otro,Reserva Nacional Pacaya Samiria,Iquitos,2025-01-17,9,1571.65,
V2580,Chile,70,F,Taquile,Puno,2025-04-20,4,4944.03,Tren
V2581,NA,59,M,Taquile,Puno,2025-02-04,1,4079.32,NA
V2582,NA,45,Otro,Cañón del Colca,Arequipa,2025-08-22,4,1640.13,NA
V2583,España,36,Otro,Taquile,Puno,2025-09-26,14,3223.71,Tren
V2584,Estados Unidos,49,M,Barranco,Lima,2025-06-02,10,1545.2,
V2585,Colombia,32,Otro,Cañón del Colca,Arequipa,2025-09-23,1,1663.02,Tren
V2586,Estados Unidos,44,Otro,Parque de la Reserva,Lima,2025-07-17,4,4529.85,NA
V2587,España,26,Otro,Parque de la Reserva,Lima,2025-04-18,7,2497.75,NA
V2588,España,21,Otro,Río Amazonas,Iquitos,2025-07-05,,,Avión
V2589,México,35,M,Plaza de Armas,Arequipa,2025-08-30,12,3035.37,Avión
V2590,Perú,76,M,Machu Picchu,Cusco,2025-07-02,10,1883.2,Avión
V2591,Chile,29,F,Río Amazonas,Iquitos,2025-08-14,,,Auto
V2592,Argentina,24,M,Monasterio de Santa Catalina,Arequipa,2025-05-21,12,1716.15,Auto
V2593,Colombia,69,F,Reserva Nacional Pacaya Samiria,Iquitos,2025-05-13,10,4237.05,
V2594,NA,34,Otro,Plaza de Armas,Arequipa,2025-07-06,6,700.16,Avión
V2595,Argentina,75,Otro,Parque de la Reserva,Lima,2025-06-14,10,1952.01,NA
V2596,NA,51,Otro,Islas Flotantes Uros,Puno,2025-09-27,12,451.12,Auto
V2597,Colombia,16,M,Reserva Nacional Pacaya Samiria,Iquitos,2025-01-20,7,2158.42,Mototaxi
V2598,México,72,Otro,Huaca Pucllana,Lima,2025-08-20,1,2153.21,Auto
V2599,Colombia,20,Otro,Huaca Pucllana,Lima,2025-07-22,6,620.21,NA
V2600,Perú,40,M,Sacsayhuamán,Cusco,2025-09-19,7,601.86,Auto
V2601,Argentina,52,Otro,Islas Flotantes Uros,Puno,2025-02-06,2,4660.4,Bus
V2602,Colombia,19,M,Monasterio de Santa Catalina,Arequipa,2025-03-08,9,3819.59,Avión
V2603,Argentina,29,Otro,Islas Flotantes Uros,Puno,2025-02-15,4,3229.68,NA
V2604,Chile,62,M,Barranco,Lima,2025-04-29,10,1669.37,
V2605,Colombia,67,Otro,Machu Picchu,Cusco,2025-02-05,14,1218.34,
V2606,Chile,42,Otro,Reserva Nacional Pacaya Samiria,Iquitos,2025-09-19,11,2453.69,NA
V2607,Estados Unidos,80,Otro,Cañón del Colca,Arequipa,2025-06-19,6,3145.96,Bus
V2608,NA,70,F,Islas Flotantes Uros,Puno,2025-09-15,7,3207.97,
V2609,Argentina,43,F,Parque de la Reserva,Lima,2025-07-05,8,904.09,Auto
V2610,España,46,F,Huaca Pucllana,Lima,2025-07-04,11,4311.48,Tren
V2611,México,62,M,Plaza de Armas,Arequipa,2025-09-29,11,1140.58,Auto
V2612,Brasil,45,Otro,Monasterio de Santa Catalina,Arequipa,2025-07-06,14,920.39,
V2613,Colombia,47,Otro,Cañón del Colca,Arequipa,2025-09-01,10,4313.99,
V2614,Colombia,31,Otro,Machu Picchu,Cusco,2025-07-29,12,1752.31,Avión
V2615,Argentina,55,Otro,Cañón del Colca,Arequipa,2025-09-12,1,4042.9,Avión
V2616,México,44,Otro,Malecón Tarapacá,Iquitos,2025-02-13,5,572.54,
V2617,Colombia,45,F,Lago Titicaca,Puno,2025-09-09,,,Avión
V2618,España,52,Otro,Machu Picchu,Cusco,2025-07-05,,,Avión
V2619,México,34,Otro,Cañón del Colca,Arequipa,2025-07-23,,,Tren
V2620,Chile,33,M,Valle Sagrado,Cusco,2025-08-27,14,1892.81,Bus
V2621,México,78,F,Malecón Tarapacá,Iquitos,2025-02-06,12,1369.68,Auto
V2622,Chile,70,F,Huaca Pucllana,Lima,2025-04-25,9,2827.36,NA
V2623,Perú,80,M,Islas Flotantes Uros,Puno,2025-03-01,4,3037.77,Auto
V2624,Brasil,17,F,Machu Picchu,Cusco,2025-01-07,7,4884.85,Avión
V2625,Chile,70,Otro,Río Amazonas,Iquitos,2025-04-27,3,2529.82,Bus
V2626,México,77,M,Malecón Tarapacá,Iquitos,2025-04-05,5,1208.14,Auto
V2627,Perú,55,F,Sacsayhuamán,Cusco,2025-06-19,6,3432.66,Avión
V2628,México,57,Otro,Parque de la Reserva,Lima,2025-07-16,9,4397.07,
V2629,Estados Unidos,22,M,Malecón Tarapacá,Iquitos,2025-06-13,1,495.97,Tren
V2630,Chile,57,M,Machu Picchu,Cusco,2025-03-14,11,1030.86,Mototaxi
V2631,Estados Unidos,31,Otro,Taquile,Puno,2025-04-26,13,2812.07,Auto
V2632,Brasil,31,F,Reserva Nacional Pacaya Samiria,Iquitos,2025-08-03,9,4079.69,Mototaxi
V2633,NA,38,F,Lago Titicaca,Puno,2025-05-17,14,4510.51,Avión
V2634,España,64,Otro,Huaca Pucllana,Lima,2025-05-22,9,626.03,Auto
V2635,España,16,Otro,Taquile,Puno,2025-04-07,10,4835.98,
V2636,Argentina,79,F,Lago Titicaca,Puno,2025-02-24,7,3529.91,Bus
V2637,Perú,50,F,Plaza de Armas,Arequipa,2025-03-09,12,512.94,Auto
V2638,Estados Unidos,72,F,Malecón Tarapacá,Iquitos,2025-07-25,10,3355.19,Avión
V2639,España,48,Otro,Islas Flotantes Uros,Puno,2025-05-04,7,1711.23,Mototaxi
V2640,NA,64,M,Lago Titicaca,Puno,2025-03-14,3,3185.42,Avión
V2641,NA,44,M,Malecón Tarapacá,Iquitos,2025-03-14,14,1237.08,Bus
V2642,Argentina,54,M,Parque de la Reserva,Lima,2025-08-02,10,1978.06,NA
V2643,Argentina,40,Otro,Taquile,Puno,2025-08-23,2,3001.09,Mototaxi
V2644,Estados Unidos,33,Otro,Barranco,Lima,2025-04-02,1,254.78,
V2645,México,37,F,Cañón del Colca,Arequipa,2025-01-02,9,3387.9,Auto
V2646,Chile,43,M,Huaca Pucllana,Lima,2025-01-21,11,2458.93,Bus
V2647,México,40,F,Monasterio de Santa Catalina,Arequipa,2025-04-08,,,
V2648,NA,21,M,Valle Sagrado,Cusco,2025-03-26,,,Tren
V2649,Estados Unidos,42,M,Lago Titicaca,Puno,2025-01-01,12,4526.41,Avión
V2650,Brasil,74,Otro,Plaza de Armas,Arequipa,2025-05-23,11,2888.43,Mototaxi
V2651,Brasil,74,F,Monasterio de Santa Catalina,Arequipa,2025-01-07,,,Mototaxi
V2652,Brasil,58,Otro,Reserva Nacional Pacaya Samiria,Iquitos,2025-06-16,3,3999.71,Tren
V2653,México,16,M,Lago Titicaca,Puno,2025-04-19,9,1889.26,NA
V2654,Colombia,46,M,Lago Titicaca,Puno,2025-03-10,,,Auto
V2655,Estados Unidos,33,Otro,Cañón del Colca,Arequipa,2025-08-14,6,994.1,Auto
V2656,NA,20,F,Plaza de Armas,Arequipa,2025-08-29,14,3696.8,Mototaxi
V2657,Colombia,61,F,Cañón del Colca,Arequipa,2025-01-23,10,821.39,Bus
V2658,España,70,Otro,Parque de la Reserva,Lima,2025-06-19,9,3624.9,
V2659,Argentina,24,M,Islas Flotantes Uros,Puno,2025-04-18,9,1243.5,Bus
V2660,Chile,61,M,Barranco,Lima,2025-04-27,4,1695.55,Tren
V2661,México,41,Otro,Barranco,Lima,2025-04-18,9,577.07,
V2662,Argentina,28,F,Río Amazonas,Iquitos,2025-09-01,4,1552.04,Bus
V2663,Argentina,22,Otro,Malecón Tarapacá,Iquitos,2025-02-10,13,1105.94,Avión
V2664,Chile,60,F,Parque de la Reserva,Lima,2025-07-18,12,2540.53,Auto
V2665,Perú,60,Otro,Barranco,Lima,2025-01-07,,,Bus
V2666,NA,64,Otro,Reserva Nacional Pacaya Samiria,Iquitos,2025-04-06,5,3225.48,NA
V2667,Estados Unidos,45,F,Barranco,Lima,2025-02-21,13,2743.98,Tren
V2668,Perú,78,Otro,Río Amazonas,Iquitos,2025-01-22,8,795.53,NA
V2669,México,53,M,Taquile,Puno,2025-09-28,11,2422.7,
V2670,Colombia,15,M,Islas Flotantes Uros,Puno,2025-09-24,7,3966.11,Avión
V2671,España,75,Otro,Monasterio de Santa Catalina,Arequipa,2025-08-24,1,2054.6,
V2672,España,51,Otro,Huaca Pucllana,Lima,2025-07-31,4,3983.71,NA
V2673,Chile,57,Otro,Lago Titicaca,Puno,2025-04-08,5,2676.52,Avión
V2674,Estados Unidos,49,M,Reserva Nacional Pacaya Samiria,Iquitos,2025-01-11,1,4444.29,Tren
V2675,Chile,80,Otro,Barranco,Lima,2025-03-03,4,4979.38,
V2676,Estados Unidos,22,F,Lago Titicaca,Puno,2025-03-31,7,2421.11,Tren
V2677,Chile,61,Otro,Monasterio de Santa Catalina,Arequipa,2025-03-24,4,217.38,Bus
V2678,NA,34,F,Río Amazonas,Iquitos,2025-04-24,10,3487.35,Mototaxi
V2679,Colombia,55,F,Barranco,Lima,2025-06-05,1,4914.04,Tren
V2680,Argentina,34,F,Machu Picchu,Cusco,2025-01-03,14,2645.91,Tren
V2681,España,50,Otro,Plaza de Armas,Arequipa,2025-04-07,3,2421.56,Auto
V2682,Brasil,25,M,Río Amazonas,Iquitos,2025-08-05,,,
V2683,México,56,F,Malecón Tarapacá,Iquitos,2025-05-20,2,869.16,Avión
V2684,Chile,25,Otro,Lago Titicaca,Puno,2025-08-20,8,2430.02,Bus
V2685,Perú,27,F,Río Amazonas,Iquitos,2025-03-15,11,3464.48,Avión
V2686,NA,54,F,Malecón Tarapacá,Iquitos,2025-08-28,12,3449.24,Mototaxi
V2687,Perú,15,Otro,Parque de la Reserva,Lima,2025-02-24,6,4600.61,NA
V2688,México,72,F,Río Amazonas,Iquitos,2025-04-05,11,4076.71,Avión
V2689,España,61,M,Taquile,Puno,2025-01-27,2,949.51,Avión
V2690,Brasil,17,F,Cañón del Colca,Arequipa,2025-07-20,4,302.61,
V2691,México,68,Otro,Taquile,Puno,2025-07-15,11,4086.1,
V2692,Brasil,26,F,Lago Titicaca,Puno,2025-08-31,2,2035.73,Tren
V2693,Brasil,30,Otro,Lago Titicaca,Puno,2025-01-15,9,2104.37,Tren
V2694,Brasil,19,F,Huaca Pucllana,Lima,2025-04-18,9,2404.3,Tren
V2695,Argentina,44,F,Río Amazonas,Iquitos,2025-08-21,1,4085.11,Avión
V2696,España,17,Otro,Río Amazonas,Iquitos,2025-05-01,,,Tren
V2697,España,75,F,Malecón Tarapacá,Iquitos,2025-09-14,12,4505.29,Mototaxi
V2698,NA,54,Otro,Reserva Nacional Pacaya Samiria,Iquitos,2025-08-11,7,4119.44,Avión
V2699,México,51,F,Taquile,Puno,2025-08-28,11,2522.68,Tren
V2700,México,66,Otro,Reserva Nacional Pacaya Samiria,Iquitos,2025-09-27,9,4324.58,Bus
V2701,Argentina,77,Otro,Taquile,Puno,2025-03-26,13,1500.8,Avión
V2702,NA,60,Otro,Barranco,Lima,2025-06-14,5,3223.12,Avión
V2703,NA,20,F,Plaza de Armas,Arequipa,2025-05-09,2,3961.81,Tren
V2704,Chile,,F,Río Amazonas,Iquitos,2025-09-02,10,971.06,
V2705,Colombia,74,M,Reserva Nacional Pacaya Samiria,Iquitos,2025-02-19,12,2091.0,Avión
V2706,México,72,Otro,Monasterio de Santa Catalina,Arequipa,2025-02-22,5,1823.82,
V2707,Perú,77,Otro,Sacsayhuamán,Cusco,2025-06-07,6,316.8,Bus
V2708,Chile,19,M,Sacsayhuamán,Cusco,2025-02-13,3,2937.25,Auto
V2709,España,52,M,Monasterio de Santa Catalina,Arequipa,2025-03-21,8,1096.19,
V2710,Brasil,26,M,Huaca Pucllana,Lima,2025-05-18,3,417.24,Mototaxi
V2711,Colombia,38,M,Parque de la Reserva,Lima,2025-06-16,9,4525.48,Auto
V2712,Chile,17,M,Islas Flotantes Uros,Puno,2025-07-29,1,3486.62,Bus
V2713,NA,80,F,Machu Picchu,Cusco,2025-04-23,8,4624.68,
V2714,Chile,17,Otro,Islas Flotantes Uros,Puno,2025-03-06,2,2941.03,Bus
V2715,México,70,M,Machu Picchu,Cusco,2025-03-19,12,3777.0,Bus
V2716,Colombia,77,M,Barranco,Lima,2025-02-13,2,4524.48,NA
V2717,Estados Unidos,31,Otro,Reserva Nacional Pacaya Samiria,Iquitos,2025-06-23,8,2145.82,Avión
V2718,México,69,M,Taquile,Puno,2025-02-25,4,247.92,Mototaxi
V2719,México,52,F,Parque de la Reserva,Lima,2025-09-28,14,2932.18,Bus
V2720,México,48,Otro,Parque de la Reserva,Lima,2025-01-29,4,367.2,Tren
V2721,México,31,F,Monasterio de Santa Catalina,Arequipa,2025-07-25,3,4595.03,Auto
V2722,Estados Unidos,51,M,Islas Flotantes Uros,Puno,2025-06-27,9,1272.15,Avión
V2723,Brasil,71,M,Lago Titicaca,Puno,2025-03-07,10,1522.96,Auto
V2724,Estados Unidos,37,M,Cañón del Colca,Arequipa,2025-06-18,7,4390.34,Bus
V2725,España,62,Otro,Monasterio de Santa Catalina,Arequipa,2025-06-21,1,511.15,Mototaxi
V2726,Chile,37,F,Lago Titicaca,Puno,2025-02-22,9,709.42,Avión
V2727,NA,31,M,Huaca Pucllana,Lima,2025-04-17,9,3458.77,Avión
V2728,Brasil,22,F,Parque de la Reserva,Lima,2025-03-20,6,2996.82,Auto
V2729,Argentina,69,M,Taquile,Puno,2025-03-17,3,277.0,Mototaxi
V2730,Chile,39,Otro,Reserva Nacional Pacaya Samiria,Iquitos,2025-04-13,2,3828.84,Auto
V2731,Argentina,51,Otro,Monasterio de Santa Catalina,Arequipa,2025-07-21,14,1218.53,
V2732,Estados Unidos,72,M,Machu Picchu,Cusco,2025-02-22,7,1288.92,NA
V2733,México,37,M,Sacsayhuamán,Cusco,2025-08-15,,,Mototaxi
V2734,España,45,M,Barranco,Lima,2025-06-20,10,2259.8,Auto
V2735,Brasil,43,Otro,Barranco,Lima,2025-04-10,5,1738.51,Tren
V2736,Perú,36,M,Reserva Nacional Pacaya Samiria,Iquitos,2025-07-31,2,1146.95,Tren
V2737,Chile,78,F,Valle Sagrado,Cusco,2025-08-16,4,941.59,
V2738,Estados Unidos,26,M,Sacsayhuamán,Cusco,2025-07-03,10,3170.55,Auto
V2739,México,69,F,Machu Picchu,Cusco,2025-02-10,5,3648.97,Avión
V2740,Chile,68,F,Valle Sagrado,Cusco,2025-03-15,7,1592.39,Bus
V2741,Colombia,75,F,Plaza de Armas,Arequipa,2025-06-10,5,1874.59,Mototaxi
V2742,Argentina,78,F,Islas Flotantes Uros,Puno,2025-02-12,14,2631.91,Bus
V2743,España,44,M,Lago Titicaca,Puno,2025-07-10,5,2914.05,Avión
V2744,Colombia,37,Otro,Valle Sagrado,Cusco,2025-05-22,4,4367.94,Avión
V2745,México,23,M,Parque de la Reserva,Lima,2025-08-01,7,873.5,Tren
V2746,NA,56,F,Parque de la Reserva,Lima,2025-09-17,13,4884.17,Bus
V2747,México,34,Otro,Valle Sagrado,Cusco,2025-01-06,12,1210.58,Mototaxi
V2748,Brasil,20,F,Sacsayhuamán,Cusco,2025-09-01,,,
V2749,Colombia,20,M,Reserva Nacional Pacaya Samiria,Iquitos,2025-08-09,4,456.53,Auto
V2750,España,35,Otro,Malecón Tarapacá,Iquitos,2025-03-30,7,1758.21,NA
V2751,Chile,59,F,Malecón Tarapacá,Iquitos,2025-03-31,13,2489.34,Bus
V2752,Colombia,55,F,Lago Titicaca,Puno,2025-07-02,9,3127.05,Tren
V2753,Colombia,65,M,Barranco,Lima,2025-02-07,1,851.43,Mototaxi
V2754,Brasil,21,Otro,Plaza de Armas,Arequipa,2025-06-24,6,3472.58,
V2755,Argentina,15,Otro,Reserva Nacional Pacaya Samiria,Iquitos,2025-07-04,4,2973.12,
V2756,Brasil,80,Otro,Lago Titicaca,Puno,2025-05-19,2,1666.04,Mototaxi
V2757,Brasil,17,F,Lago Titicaca,Puno,2025-01-08,9,4107.32,
V2758,Colombia,77,Otro,Río Amazonas,Iquitos,2025-09-16,4,3840.03,NA
V2759,Estados Unidos,17,M,Río Amazonas,Iquitos,2025-03-23,12,2114.68,Avión
V2760,Brasil,17,M,Lago Titicaca,Puno,2025-01-14,11,622.64,Auto
V2761,México,29,F,Taquile,Puno,2025-08-07,6,380.13,Tren
V2762,Estados Unidos,44,Otro,Sacsayhuamán,Cusco,2025-09-02,11,3361.39,Mototaxi
V2763,Perú,33,M,Barranco,Lima,2025-09-13,7,2999.48,NA
V2764,Colombia,46,M,Taquile,Puno,2025-02-23,3,2833.4,Mototaxi
V2765,Perú,33,Otro,Barranco,Lima,2025-02-26,,,Bus
V2766,NA,61,Otro,Río Amazonas,Iquitos,2025-08-16,5,3288.06,Avión
V2767,Colombia,46,Otro,Islas Flotantes Uros,Puno,2025-08-01,,,Mototaxi
V2768,Perú,67,F,Huaca Pucllana,Lima,2025-05-23,2,976.77,Tren
V2769,Estados Unidos,71,F,Monasterio de Santa Catalina,Arequipa,2025-01-22,2,398.15,Avión
V2770,Brasil,78,Otro,Cañón del Colca,Arequipa,2025-07-10,12,4634.93,Mototaxi
V2771,España,78,F,Islas Flotantes Uros,Puno,2025-03-26,7,801.32,Mototaxi
V2772,Perú,78,F,Lago Titicaca,Puno,2025-08-30,,,Auto
V2773,España,70,F,Plaza de Armas,Arequipa,2025-03-10,14,581.64,Bus
V2774,NA,78,M,Valle Sagrado,Cusco,2025-06-16,1,1775.69,Mototaxi
V2775,Chile,,Otro,Río Amazonas,Iquitos,2025-02-06,10,1493.91,Mototaxi
V2776,NA,16,M,Reserva Nacional Pacaya Samiria,Iquitos,2025-03-19,4,3339.84,Tren
V2777,México,25,M,Huaca Pucllana,Lima,2025-06-08,5,1488.77,Mototaxi
V2778,Estados Unidos,23,Otro,Malecón Tarapacá,Iquitos,2025-03-08,6,2774.97,Bus
V2779,NA,22,M,Lago Titicaca,Puno,2025-03-07,10,4009.32,Auto
V2780,Colombia,57,F,Barranco,Lima,2025-08-25,4,1038.7,
V2781,Argentina,74,F,Huaca Pucllana,Lima,2025-08-14,4,4363.83,Auto
V2782,NA,32,M,Lago Titicaca,Puno,2025-03-03,6,4481.27,Auto
V2783,Estados Unidos,35,M,Lago Titicaca,Puno,2025-05-11,8,1598.8,Auto
V2784,España,30,F,Sacsayhuamán,Cusco,2025-09-11,9,512.67,Tren
V2785,Estados Unidos,41,M,Reserva Nacional Pacaya Samiria,Iquitos,2025-08-10,8,1520.56,Mototaxi
V2786,Estados Unidos,44,M,Huaca Pucllana,Lima,2025-01-13,3,4570.89,NA
V2787,Perú,45,Otro,Valle Sagrado,Cusco,2025-07-16,13,2702.17,Mototaxi
V2788,Estados Unidos,66,F,Machu Picchu,Cusco,2025-04-06,2,3231.74,Avión
V2789,Estados Unidos,64,Otro,Río Amazonas,Iquitos,2025-04-10,5,1750.98,Bus
V2790,España,79,Otro,Machu Picchu,Cusco,2025-08-07,5,4578.01,
V2791,Argentina,42,F,Valle Sagrado,Cusco,2025-06-11,11,3008.85,Avión
V2792,Perú,68,M,Lago Titicaca,Puno,2025-06-04,3,2373.06,Avión
V2793,Chile,61,F,Reserva Nacional Pacaya Samiria,Iquitos,2025-05-04,2,3927.52,Bus
V2794,Chile,50,F,Monasterio de Santa Catalina,Arequipa,2025-08-13,2,2525.79,Avión
V2795,NA,57,M,Valle Sagrado,Cusco,2025-06-05,3,2540.08,Auto
V2796,España,33,M,Lago Titicaca,Puno,2025-09-29,5,211.17,Auto
V2797,España,80,Otro,Plaza de Armas,Arequipa,2025-07-24,2,3155.49,Bus
V2798,Perú,29,Otro,Islas Flotantes Uros,Puno,2025-04-10,9,4242.17,Mototaxi
V2799,Perú,42,M,Cañón del Colca,Arequipa,2025-02-16,2,1015.41,Bus
V2800,Argentina,62,F,Huaca Pucllana,Lima,2025-07-20,9,3363.41,
V2801,España,40,Otro,Malecón Tarapacá,Iquitos,2025-09-22,6,1005.1,Mototaxi
V2802,Estados Unidos,,M,Huaca Pucllana,Lima,2025-07-02,10,3952.14,
V2803,Chile,33,F,Valle Sagrado,Cusco,2025-02-26,12,588.92,Avión
V2804,España,21,F,Barranco,Lima,2025-05-09,12,2349.86,Tren
V2805,España,18,F,Parque de la Reserva,Lima,2025-05-27,3,3039.6,Bus
V2806,Colombia,42,Otro,Monasterio de Santa Catalina,Arequipa,2025-08-16,7,4838.67,Bus
V2807,España,25,Otro,Sacsayhuamán,Cusco,2025-02-16,8,4827.24,Auto
V2808,Estados Unidos,36,F,Sacsayhuamán,Cusco,2025-05-09,5,1898.37,Avión
V2809,Perú,48,Otro,Monasterio de Santa Catalina,Arequipa,2025-01-19,10,2636.85,Tren
V2810,Colombia,44,F,Huaca Pucllana,Lima,2025-02-19,11,1590.07,
V2811,España,78,M,Taquile,Puno,2025-08-15,1,388.51,Tren
V2812,Brasil,15,F,Malecón Tarapacá,Iquitos,2025-05-01,4,3893.6,NA
V2813,Argentina,65,Otro,Río Amazonas,Iquitos,2025-09-18,10,3799.68,Mototaxi
V2814,Estados Unidos,48,Otro,Lago Titicaca,Puno,2025-06-26,9,3853.15,Auto
V2815,Brasil,64,F,Lago Titicaca,Puno,2025-01-10,4,2117.27,
V2816,Brasil,57,M,Taquile,Puno,2025-06-17,4,1640.72,Avión
V2817,NA,79,F,Machu Picchu,Cusco,2025-08-14,7,3755.7,
V2818,México,15,Otro,Monasterio de Santa Catalina,Arequipa,2025-07-29,3,1676.31,
V2819,México,24,M,Valle Sagrado,Cusco,2025-05-02,6,384.06,Bus
V2820,México,47,M,Monasterio de Santa Catalina,Arequipa,2025-08-21,7,4617.29,Avión
V2821,Chile,52,Otro,Río Amazonas,Iquitos,2025-01-05,2,3567.3,Mototaxi
V2822,Estados Unidos,40,F,Barranco,Lima,2025-08-11,1,992.27,NA
V2823,Estados Unidos,76,F,Taquile,Puno,2025-02-27,6,666.64,Tren
V2824,Chile,73,F,Machu Picchu,Cusco,2025-07-24,4,3289.6,Mototaxi
V2825,Brasil,25,M,Huaca Pucllana,Lima,2025-07-10,8,585.2,Bus
V2826,Colombia,66,Otro,Lago Titicaca,Puno,2025-06-04,12,2365.49,
V2827,España,72,F,Islas Flotantes Uros,Puno,2025-07-04,13,1387.38,Bus
V2828,México,78,F,Plaza de Armas,Arequipa,2025-03-15,14,264.78,Tren
V2829,Perú,41,F,Río Amazonas,Iquitos,2025-04-19,12,4269.9,NA
V2830,Chile,58,F,Parque de la Reserva,Lima,2025-07-10,5,938.34,NA
V2831,Colombia,26,F,Parque de la Reserva,Lima,2025-08-18,6,3226.48,NA
V2832,NA,17,Otro,Huaca Pucllana,Lima,2025-08-25,12,1850.69,Avión
V2833,Chile,45,M,Barranco,Lima,2025-05-21,6,210.49,Auto
V2834,Brasil,78,Otro,Sacsayhuamán,Cusco,2025-04-19,2,2152.07,Auto
V2835,Perú,67,F,Plaza de Armas,Arequipa,2025-08-11,1,4525.42,Avión
V2836,NA,29,Otro,Río Amazonas,Iquitos,2025-09-28,14,2957.23,Avión
V2837,Estados Unidos,46,Otro,Taquile,Puno,2025-05-16,1,619.8,
V2838,Perú,22,M,Lago Titicaca,Puno,2025-01-27,9,3046.17,Auto
V2839,México,79,F,Huaca Pucllana,Lima,2025-05-09,11,2442.51,Avión
V2840,Chile,36,Otro,Huaca Pucllana,Lima,2025-09-05,6,2803.11,
V2841,Argentina,33,F,Plaza de Armas,Arequipa,2025-02-08,6,3973.92,NA
V2842,España,54,M,Monasterio de Santa Catalina,Arequipa,2025-07-08,3,1530.6,Bus
V2843,Argentina,33,M,Sacsayhuamán,Cusco,2025-04-18,10,600.38,Auto
V2844,España,15,M,Lago Titicaca,Puno,2025-03-12,7,518.66,Mototaxi
V2845,Perú,56,Otro,Reserva Nacional Pacaya Samiria,Iquitos,2025-03-06,8,1585.14,NA
V2846,España,39,F,Monasterio de Santa Catalina,Arequipa,2025-08-29,6,4581.41,Mototaxi
V2847,Argentina,78,Otro,Valle Sagrado,Cusco,2025-08-04,2,4766.83,Auto
V2848,Estados Unidos,38,Otro,Barranco,Lima,2025-06-04,12,896.49,Avión
V2849,Colombia,51,Otro,Monasterio de Santa Catalina,Arequipa,2025-08-29,10,1327.65,Auto
V2850,Argentina,72,Otro,Islas Flotantes Uros,Puno,2025-01-22,6,453.29,Bus
V2851,Perú,39,M,Sacsayhuamán,Cusco,2025-05-03,2,4142.25,Auto
V2852,NA,42,Otro,Parque de la Reserva,Lima,2025-01-13,9,642.69,Mototaxi
V2853,Argentina,24,Otro,Parque de la Reserva,Lima,2025-06-30,6,2071.19,Mototaxi
V2854,México,77,M,Cañón del Colca,Arequipa,2025-07-28,8,2522.84,Bus
V2855,Chile,67,F,Valle Sagrado,Cusco,2025-03-17,6,4390.05,Auto
V2856,Argentina,20,F,Machu Picchu,Cusco,2025-04-18,4,1982.66,Avión
V2857,Brasil,68,F,Río Amazonas,Iquitos,2025-04-24,6,797.31,Mototaxi
V2858,NA,76,F,Barranco,Lima,2025-03-13,13,2772.43,Bus
V2859,México,25,F,Sacsayhuamán,Cusco,2025-01-30,5,3175.18,Mototaxi
V2860,NA,60,F,Reserva Nacional Pacaya Samiria,Iquitos,2025-05-12,4,4562.7,Mototaxi
V2861,NA,38,F,Parque de la Reserva,Lima,2025-07-18,3,884.32,NA
V2862,Perú,42,M,Huaca Pucllana,Lima,2025-05-19,6,3914.9,Mototaxi
V2863,Perú,34,Otro,Valle Sagrado,Cusco,2025-07-30,4,2420.35,Auto
V2864,Brasil,36,M,Valle Sagrado,Cusco,2025-09-04,,,Avión
V2865,Colombia,32,F,Huaca Pucllana,Lima,2025-02-26,2,3581.57,NA
V2866,Estados Unidos,47,Otro,Lago Titicaca,Puno,2025-01-20,7,1878.99,NA
V2867,Argentina,33,M,Reserva Nacional Pacaya Samiria,Iquitos,2025-01-05,12,2321.37,Bus
V2868,España,30,Otro,Machu Picchu,Cusco,2025-09-27,8,979.71,Auto
V2869,NA,34,F,Barranco,Lima,2025-04-04,8,3357.69,
V2870,Perú,67,Otro,Valle Sagrado,Cusco,2025-03-23,10,4282.11,Auto
V2871,Brasil,23,M,Barranco,Lima,2025-07-14,10,2493.93,Avión
V2872,México,52,Otro,Machu Picchu,Cusco,2025-08-13,4,558.62,Mototaxi
V2873,México,16,Otro,Islas Flotantes Uros,Puno,2025-07-15,9,3348.43,
V2874,Brasil,40,Otro,Parque de la Reserva,Lima,2025-05-30,14,3708.1,Mototaxi
